Activation,Padding,DropOut,Balanceo,Optimizador,FiltroCNN,FiltrosCapa,Pooling,CapasPM,ValLoss,TrainLoss,ValAcc,TrainAcc
relu,Verdadero,Drop0.25,Falso,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,0.09121435575233271,0.021729483307009256,0.9755141735076904,0.9941191077232362
relu,Verdadero,Drop0.25,Falso,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,0.08284934429428105,0.029736382938286107,0.9764936566352845,0.9889733195304871
relu,Verdadero,Drop0.25,Falso,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,0.32977217470864006,0.567681958046768,0.9118511080741881,0.8081352710723877
relu,Verdadero,Drop0.25,Falso,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,0.39842183366928696,0.644419811609416,0.868756115436554,0.7902474999427795
relu,Verdadero,Drop0.25,Falso,adamax,"(3, 3)",[32],"(2, 2)",2Capas,0.1294055427721064,0.010779304723251911,0.9735553264617922,0.9965694546699525
relu,Verdadero,Drop0.25,Falso,adamax,"(3, 3)",[32],"(2, 2)",3Capas,0.13008191554381143,0.0051131255997454135,0.9666993021965027,0.9990198612213135
relu,Verdadero,Drop0.25,Falso,adamax,"(3, 3)",[32],"(3, 3)",2Capas,0.1338688924062147,0.022227512053867835,0.9686581492424012,0.9919137358665465
relu,Verdadero,Drop0.25,Falso,adamax,"(3, 3)",[32],"(3, 3)",3Capas,0.1181180918850114,0.031778811494240396,0.9696376323699952,0.9901984930038451
relu,Verdadero,Drop0.25,Falso,nadam,"(2, 2)","[32, 16]","(2, 2)",2Capas,0.05232965223989235,0.06973027680168194,0.985308527946472,0.9811320900917053
relu,Verdadero,Drop0.25,Falso,nadam,"(2, 2)","[32, 16]","(2, 2)",3Capas,0.08148287716450489,0.07813762381287585,0.9833496809005736,0.9811320900917053
relu,Verdadero,Drop0.25,Falso,nadam,"(2, 2)","[32, 16]","(3, 3)",2Capas,0.43124628055340863,0.6854490431989124,0.8756121397018432,0.766723871231079
relu,Verdadero,Drop0.25,Falso,nadam,"(2, 2)","[32, 16]","(3, 3)",3Capas,0.5161739660465284,0.7990601231905211,0.8589618206024171,0.7409948706626893
relu,Verdadero,Drop0.25,Falso,nadam,"(2, 2)",[32],"(2, 2)",2Capas,0.15314017420855372,0.08463494658495371,0.9618021249771118,0.9759863018989563
relu,Verdadero,Drop0.25,Falso,nadam,"(2, 2)",[32],"(2, 2)",3Capas,0.1465775769944581,0.10539137066340552,0.963761031627655,0.9757412672042847
relu,Verdadero,Drop0.25,Falso,nadam,"(2, 2)",[32],"(3, 3)",2Capas,0.1321377128026978,0.0894477387565706,0.9627816081047058,0.975006103515625
relu,Verdadero,Drop0.25,Falso,nadam,"(2, 2)",[32],"(3, 3)",3Capas,0.17520994887879734,0.12135498320852256,0.9569050073623656,0.967164933681488
relu,Verdadero,Drop0.25,Falso,nadam,"(3, 3)","[32, 16]","(2, 2)",2Capas,0.08365527795276301,0.06809400342395942,0.9804113507270814,0.9850527048110962
relu,Verdadero,Drop0.25,Falso,nadam,"(3, 3)","[32, 16]","(2, 2)",3Capas,0.079604119025937,0.09520430097315247,0.9774730801582336,0.9769664406776429
relu,Verdadero,Drop0.25,Falso,nadam,"(3, 3)","[32, 16]","(3, 3)",2Capas,0.2320630633574158,0.4657669979490155,0.9451518058776855,0.8549374938011169
relu,Verdadero,Drop0.25,Falso,nadam,"(3, 3)","[32, 16]","(3, 3)",3Capas,0.35827368074602994,0.6606026699922155,0.8824681639671325,0.7846116423606871
relu,Verdadero,Drop0.25,Falso,nadam,"(3, 3)",[32],"(2, 2)",2Capas,0.08500141718303539,0.09715887559272877,0.9725759029388429,0.9752511382102966
relu,Verdadero,Drop0.25,Falso,nadam,"(3, 3)",[32],"(2, 2)",3Capas,0.13672632792459238,0.05746523385321314,0.9657198786735535,0.9855427742004393
relu,Verdadero,Drop0.25,Falso,nadam,"(3, 3)",[32],"(3, 3)",2Capas,0.13900148775519747,0.06618711732636477,0.9549461603164672,0.980151951313019
relu,Verdadero,Drop0.25,Falso,nadam,"(3, 3)",[32],"(3, 3)",3Capas,0.1262102493182569,0.08799088470495395,0.9666993021965027,0.9742709994316099
relu,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)","[32, 16]","(2, 2)",2Capas,0.07237589543541195,0.09203904054906513,0.9843291044235228,0.9870129823684691
relu,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)","[32, 16]","(2, 2)",3Capas,0.07271063182025007,0.07526157911767227,0.9794319272041322,0.9882381558418274
relu,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)","[32, 16]","(3, 3)",2Capas,0.4804951788804673,1.2600046449127047,0.8560234904289244,0.7664787769317627
relu,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)","[32, 16]","(3, 3)",3Capas,0.5191303555225182,1.3721532422635696,0.838393747806549,0.7613329887390136
relu,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)",[32],"(2, 2)",2Capas,0.1169757300825474,0.05715980917983472,0.963761031627655,0.9899534583091738
relu,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)",[32],"(2, 2)",3Capas,0.16239670769153683,0.11054438985241208,0.958863854408264,0.9823572635650634
relu,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)",[32],"(3, 3)",2Capas,0.13342402298933845,0.1300988812596327,0.9657198786735535,0.9811320900917053
relu,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)",[32],"(3, 3)",3Capas,0.15732949347500702,0.11908752002420817,0.9578844308853148,0.980642020702362
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",2Capas,0.06714031663764337,0.09561102255983507,0.9813907742500304,0.9855427742004393
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",3Capas,0.0819144087527075,0.11387463181348748,0.9706170558929443,0.9833374023437501
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",2Capas,0.28339105637253326,0.9876209353004358,0.9147894382476807,0.823327600955963
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",3Capas,0.337531315387171,1.0939932708441116,0.8981390595436096,0.8056848645210266
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)",[32],"(2, 2)",2Capas,0.11853703939657836,0.07559899302191837,0.9755141735076904,0.9879931211471555
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)",[32],"(2, 2)",3Capas,0.16559038347000007,0.059020144571665926,0.952987253665924,0.993138909339905
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)",[32],"(3, 3)",2Capas,0.16027328554070194,0.04158726015596424,0.967678725719452,0.9928938746452333
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)",[32],"(3, 3)",3Capas,0.133710686850793,0.06520937855548392,0.9627816081047058,0.988483190536499
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",2Capas,0.12684165551368215,0.0812093688768883,0.9764936566352845,0.9862778782844543
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",3Capas,0.1000263131534668,0.0905866621669653,0.9745347499847411,0.9852977395057678
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",2Capas,0.6761205173029138,1.5069685102356207,0.7923604249954223,0.7196765542030334
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",3Capas,0.7520096227599639,1.708675711215112,0.7522037029266356,0.6868414878845215
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",2Capas,0.13903571220879224,0.01581715102943789,0.9725759029388429,0.9970595240592957
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",3Capas,0.16608054822321752,0.03874213529969044,0.9647404551506041,0.9955893158912658
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",2Capas,0.10786405302325117,0.06862515158080892,0.9735553264617922,0.9889733195304871
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",3Capas,0.12353901022153083,0.037078379515099326,0.9735553264617922,0.9936290383338928
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,0.09264639768764069,0.07114585319520708,0.9804113507270814,0.9892183542251587
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,0.10963855985388794,0.051391978030509725,0.9764936566352845,0.9921587705612183
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,0.377198709826278,1.1152170518104187,0.8961802124977111,0.7993139028549193
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,0.43595758792702527,1.202968652357631,0.8619000911712646,0.7802009582519531
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",2Capas,0.1317847689356469,0.018594278846782372,0.9715964794158936,0.9975495934486387
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",3Capas,0.11189611732547448,0.014647091411520421,0.9804113507270814,0.9977946877479552
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",2Capas,0.12905953645735363,0.054071001915949886,0.9735553264617922,0.9897084236145021
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",3Capas,0.1293347416250409,0.11845575326666166,0.9608227014541626,0.9779465794563292
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",2Capas,0.06531834259153098,0.14762354552432258,0.9823701977729795,0.9772114753723145
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",3Capas,0.0891998749551063,0.17309331218375423,0.9784525036811828,0.9757412672042847
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",2Capas,0.49669038382496583,1.326783937965062,0.8285993933677673,0.7625582218170166
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",3Capas,0.6179760524329896,1.600757521848064,0.7943192720413208,0.7172261476516724
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",2Capas,0.10686272534520806,0.1441243150620864,0.9686581492424012,0.975006103515625
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",3Capas,0.1290982134209674,0.20419656964878377,0.958863854408264,0.9701053500175475
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",2Capas,0.15354759565369389,0.16598333215787803,0.9578844308853148,0.9745160341262816
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",3Capas,0.15346320363693852,0.13381135872702934,0.9618021249771118,0.9764763712882996
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",2Capas,0.08427937667685524,0.1727818096377443,0.9784525036811828,0.9747610688209533
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",3Capas,0.09456562090311181,0.16859667625168007,0.9745347499847411,0.9752511382102966
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",2Capas,0.31718027623813605,1.2009187999878173,0.905974507331848,0.7907375693321229
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",3Capas,0.5171518636964094,1.515703610975466,0.8246816992759703,0.7258024811744691
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",2Capas,0.09731555831537424,0.12710027785568428,0.9755141735076904,0.9808870553970338
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",3Capas,0.1563515710506687,0.10683546168102089,0.963761031627655,0.9816221594810484
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",2Capas,0.1417504224532177,0.10595697101036256,0.9618021249771118,0.9823572635650634
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",3Capas,0.17029047674334347,0.189494697656414,0.9549461603164672,0.9737809300422668
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",2Capas,0.1132800243101671,0.31064989525780057,0.9696376323699952,0.9014947414398192
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",3Capas,0.18446074976393337,0.44478073280192393,0.9510284066200256,0.8642489314079284
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.3361788591722084,1.6531608919103016,0.5690499544143677,0.4023523628711701
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.713473859543198,1.9186222073319668,0.41429969668388367,0.3119333386421204
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)",[32],"(2, 2)",2Capas,0.12395520169692922,0.09983681745829937,0.9666993021965027,0.9703503847122192
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)",[32],"(2, 2)",3Capas,0.14691348887622416,0.12633049048490674,0.9559255838394163,0.9634893536567689
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)",[32],"(3, 3)",2Capas,0.12884656029747,0.19435543834221064,0.958863854408264,0.9402107596397402
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)",[32],"(3, 3)",3Capas,0.17350032158655704,0.26769185486128444,0.9520078301429747,0.9201176166534426
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(2, 2)",2Capas,0.10576975983398784,0.28693929982810473,0.9715964794158936,0.9108061790466307
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(2, 2)",3Capas,0.1308473499088633,0.3801792683013658,0.958863854408264,0.8791962862014769
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.1724432794984712,1.525587278059726,0.6571988463401793,0.46998283267021174
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.4728992834147228,1.7395968578575112,0.5142017602920532,0.378338634967804
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)",[32],"(2, 2)",2Capas,0.08882412637686986,0.06292508658890253,0.9794319272041322,0.9826022982597352
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)",[32],"(2, 2)",3Capas,0.10414539648987987,0.08681347611154522,0.9647404551506041,0.9752511382102966
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)",[32],"(3, 3)",2Capas,0.1485444236689053,0.16507497520401207,0.9559255838394163,0.9465817213058472
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)",[32],"(3, 3)",3Capas,0.16994646759329768,0.23576071229278384,0.9422135353088379,0.9308992624282837
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(2, 2)",2Capas,0.2228010909797863,0.40551533637473874,0.937316358089447,0.8637588620185853
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(2, 2)",3Capas,0.2832055841878159,0.5431600891179649,0.9177277088165283,0.8216123580932617
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.5221307701508748,1.7402525913829283,0.5181195139884949,0.375398188829422
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.7338321591918076,1.9149584507305404,0.3868755996227264,0.29943642020225525
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)",[32],"(2, 2)",2Capas,0.1184689448589968,0.03367545139407376,0.9706170558929443,0.9899534583091738
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)",[32],"(2, 2)",3Capas,0.11323469223766557,0.0488985284571407,0.9745347499847411,0.9862778782844543
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)",[32],"(3, 3)",2Capas,0.1404569455651415,0.18738992597667703,0.9657198786735535,0.9407008290290833
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)",[32],"(3, 3)",3Capas,0.16302186379119768,0.24799057987172413,0.9578844308853148,0.9240382313728333
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,0.1481307266639449,0.31825807004896806,0.9608227014541626,0.8929184079170227
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,0.20957840539799613,0.4618989774714028,0.9480901360511779,0.853467285633087
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.3682233483971156,1.6743849544249396,0.5690499544143677,0.4072531163692474
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.6768213608589508,1.880468804209409,0.4123408496379852,0.3273707330226898
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)",[32],"(2, 2)",2Capas,0.08419588335901936,0.04515001852374777,0.9755141735076904,0.9845626354217528
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)",[32],"(2, 2)",3Capas,0.11310550979822948,0.038550022574626794,0.967678725719452,0.9897084236145021
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)",[32],"(3, 3)",2Capas,0.13873100169842204,0.15262589996228307,0.9578844308853148,0.9534428119659424
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)",[32],"(3, 3)",3Capas,0.1849643439200436,0.2361962003206628,0.9461312294006349,0.9304091930389404
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)","[32, 16]","(2, 2)",2Capas,0.1445317105786924,0.4213093599394471,0.9647404551506041,0.8738054633140565
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)","[32, 16]","(2, 2)",3Capas,0.4302547367382704,0.8211321150429894,0.8834475874900819,0.7397696375846863
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.5281050864909935,1.787941420817311,0.5024485588073729,0.3584905564785004
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.842604076477036,2.014153809501856,0.3173359334468841,0.2675814628601074
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)",[32],"(2, 2)",2Capas,0.16399508463647527,0.1655135701527544,0.9618021249771118,0.9512374401092528
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)",[32],"(2, 2)",3Capas,0.2516964716320524,0.2665351594934508,0.9236043095588685,0.9245283007621763
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)",[32],"(3, 3)",2Capas,0.16909175581434682,0.24757543431138093,0.9490695595741273,0.9250183701515197
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)",[32],"(3, 3)",3Capas,0.24668805454433487,0.40572821635354006,0.9275220632553101,0.8806664943695068
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)","[32, 16]","(2, 2)",2Capas,0.1574162537857788,0.4577618345519662,0.9686581492424012,0.8571428656578064
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)","[32, 16]","(2, 2)",3Capas,0.4922688813272583,0.8926424982792547,0.8765915632247924,0.7164910435676575
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.3516550206530924,1.6692899359817803,0.5700293779373169,0.4153393805027008
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.895588406853297,2.017128933881083,0.30362388491630554,0.25459447503089905
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)",[32],"(2, 2)",2Capas,0.11946470440017838,0.1452915873094965,0.9647404551506041,0.9600588083267214
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)",[32],"(2, 2)",3Capas,0.1771429486711392,0.21321241392465787,0.9461312294006349,0.946091651916504
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)",[32],"(3, 3)",2Capas,0.1754446422405738,0.25387144729191985,0.947110652923584,0.925508439540863
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)",[32],"(3, 3)",3Capas,0.26969306924025527,0.3870674040176739,0.9236043095588685,0.8885077238082885
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)","[32, 16]","(2, 2)",2Capas,0.1625716755281583,0.6231491379923635,0.9461312294006349,0.8877726197242736
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)","[32, 16]","(2, 2)",3Capas,0.19525552639531576,0.7557052249155976,0.9402546286582946,0.865719199180603
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.556428129829459,3.305340142730287,0.5024485588073729,0.3780936002731323
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.8514358190551443,3.6830558207829016,0.36336925625801086,0.298701286315918
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)",[32],"(2, 2)",2Capas,0.12115547597320726,0.18062646360508777,0.967678725719452,0.9688801765441895
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)",[32],"(2, 2)",3Capas,0.13164056044338265,0.1865229894510016,0.9627816081047058,0.9693702459335328
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)",[32],"(3, 3)",2Capas,0.14508672003122547,0.36181682706996526,0.9608227014541626,0.937025249004364
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)",[32],"(3, 3)",3Capas,0.18820361445688008,0.523251944570032,0.9441723823547363,0.9105611443519592
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",2Capas,0.11791372237896708,0.43031696555691,0.9647404551506041,0.9206076860427856
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",3Capas,0.26205585424101435,0.8999009636271617,0.9285014867782592,0.8372947573661805
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.3370528815425455,3.0438620387792175,0.5729677081108093,0.441558450460434
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.752930639539713,3.5554053893249367,0.381978452205658,0.3114432692527771
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)",[32],"(2, 2)",2Capas,0.1200854893478252,0.15346642224589593,0.9627816081047058,0.9725557565689088
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)",[32],"(2, 2)",3Capas,0.13646310029677267,0.22091137473461192,0.9539666771888734,0.9659397006034851
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)",[32],"(3, 3)",2Capas,0.14243866703185698,0.34359426497025575,0.9559255838394163,0.9421710371971129
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)",[32],"(3, 3)",3Capas,0.17484204082892993,0.4789549785921078,0.9480901360511779,0.9228130578994752
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",2Capas,0.2854940926876872,0.779215592097722,0.92164546251297,0.8571428656578064
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",3Capas,0.36512361550074246,1.136973475517522,0.8971596360206605,0.7949032187461853
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.7390001189113247,3.54857123958454,0.4035259485244751,0.33055624365806574
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.030110338642595,3.932379161397256,0.25857001543045044,0.24626317620277405
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",2Capas,0.09850527292863628,0.09109470250142161,0.9735553264617922,0.9838274717330932
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",3Capas,0.12666719813852131,0.09975889989824614,0.9657198786735535,0.984072506427765
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",2Capas,0.1774282202372705,0.391161240127939,0.9431929588317872,0.9311443567276002
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",3Capas,0.2149496141832092,0.5304163293609488,0.937316358089447,0.9135016202926637
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,0.21657139709425485,0.6628499533784825,0.9294809103012085,0.8811565637588501
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,0.3072212129159959,0.9467656028472275,0.9157688617706298,0.8309237957000732
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.5507132494484643,3.3854133179011927,0.5014691352844238,0.36486154794692993
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.9341898547096887,3.804817257018628,0.26738491654396057,0.25532957911491394
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",2Capas,0.11391215539381389,0.07478180916709937,0.9666993021965027,0.9879931211471555
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",3Capas,0.11697566104791948,0.07945927970852594,0.967678725719452,0.9867679476737976
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",2Capas,0.16829767402892715,0.2879939127208643,0.9510284066200256,0.9448664784431456
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",3Capas,0.21310700080653944,0.47313481214378894,0.947110652923584,0.9147267937660216
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",2Capas,0.28972033963672794,0.97854701913592,0.9255631566047667,0.8262680768966675
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",3Capas,0.751675430287577,1.955835186304692,0.7757101058959962,0.6611124873161316
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.815415888528516,3.7169828392716786,0.3927522003650665,0.2940455675125122
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.2652281878860876,4.239724376101728,0.17825661599636075,0.1744670420885086
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",2Capas,0.18108024768509431,0.3113359040604652,0.9549461603164672,0.954913020133972
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",3Capas,0.29604006994307686,0.5793270379326794,0.9157688617706298,0.9203626513481139
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",2Capas,0.19575924355533048,0.5035937331275476,0.9412341117858887,0.9176672101020814
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",3Capas,0.29239382490471927,0.7877948089605219,0.9128305315971375,0.8711100220680237
relu,Verdadero,Drop0.5,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",2Capas,0.2207049356443291,0.9320676833267043,0.9304603338241576,0.8370497226715088
relu,Verdadero,Drop0.5,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.1783035366005108,2.564174607114972,0.6366307735443115,0.5464347004890442
