Activation,Padding,DropOut,Balanceo,Optimizador,FiltroCNN,FiltrosCapa,Pooling,CapasPM,ValLoss,TrainLoss,ValAcc,TrainAcc
tanh,Verdadero,Drop0,Verdadero,adam,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.2905135855955234,3.4443126846762264,0.2303921580314636,0.3799019753932953
tanh,Verdadero,Drop0,Verdadero,adam,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.2439830303192134,3.085691536174101,0.24509803950786593,0.4534313678741455
tanh,Verdadero,Drop0,Verdadero,adam,"(2, 2)",[32],"(2, 2)",2Capas,2.593009859907861,4.569399609285242,0.0882352963089943,0.14705882966518402
tanh,Verdadero,Drop0,Verdadero,adam,"(2, 2)",[32],"(2, 2)",3Capas,2.3514442911335065,5.766240512623505,0.08333333581686019,0.10661764442920683
tanh,Verdadero,Drop0,Verdadero,adam,"(2, 2)",[32],"(3, 3)",2Capas,2.4834264166214886,4.28830093495986,0.10784313827753068,0.209558829665184
tanh,Verdadero,Drop0,Verdadero,adam,"(2, 2)",[32],"(3, 3)",3Capas,2.438825546526441,3.3722732908585487,0.1617647111415863,0.3909313678741455
tanh,Verdadero,Drop0,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.4600599560083127,3.811062448164996,0.18137255311012268,0.2904411852359772
tanh,Verdadero,Drop0,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.3303054828269807,4.514400033389821,0.10294117778539656,0.11151960492134094
tanh,Verdadero,Drop0,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",2Capas,2.2109773930381325,3.614607726826387,0.19607843458652496,0.37132352590560913
tanh,Verdadero,Drop0,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.2374807596206665,3.2896252473195395,0.2696078419685364,0.41053920984268183
tanh,Verdadero,Drop0,Verdadero,adam,"(3, 3)",[32],"(2, 2)",2Capas,2.509097267599667,7.192628285464118,0.1323529481887817,0.11887254565954208
tanh,Verdadero,Drop0,Verdadero,adam,"(3, 3)",[32],"(2, 2)",3Capas,2.3460302306156526,5.805406551735073,0.08333333581686019,0.10784313827753068
tanh,Verdadero,Drop0,Verdadero,adam,"(3, 3)",[32],"(3, 3)",2Capas,2.4947528511870143,4.301706575879864,0.11764705926179884,0.21200980246067047
tanh,Verdadero,Drop0,Verdadero,adam,"(3, 3)",[32],"(3, 3)",3Capas,2.4489346719255636,4.375091449887145,0.08333333581686019,0.17034313082695007
tanh,Verdadero,Drop0,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.408330697639316,4.152248270371381,0.14215686917304993,0.22549019753932953
tanh,Verdadero,Drop0,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.453811028424431,4.180857181549072,0.15196079015731812,0.23161764442920685
tanh,Verdadero,Drop0,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.327527083602606,3.39295882804721,0.1862745136022568,0.4080882370471954
tanh,Verdadero,Drop0,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.249388400246115,3.3305046464882646,0.19117647409439087,0.42647057771682734
tanh,Verdadero,Drop0,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",2Capas,2.512439012527466,4.400624153660793,0.09313725680112839,0.16053920984268188
tanh,Verdadero,Drop0,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",3Capas,2.363134295332665,5.7527296169131406,0.0882352963089943,0.11274509876966476
tanh,Verdadero,Drop0,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",2Capas,2.4197205749212527,4.299734555038751,0.09803921729326248,0.1936274468898773
tanh,Verdadero,Drop0,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",3Capas,2.4351995552287384,5.081180076973111,0.08333333581686019,0.11887254565954208
tanh,Verdadero,Drop0,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.425189999973073,3.2042969909368777,0.2696078419685364,0.4362744987010956
tanh,Verdadero,Drop0,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.4524592371547924,4.149577823339724,0.13725490868091583,0.20588235557079315
tanh,Verdadero,Drop0,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,2.173388574637619,2.6097351242514217,0.27941176295280457,0.5649510025978088
tanh,Verdadero,Drop0,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.155845663126777,2.741289250990924,0.30392158031463623,0.530637264251709
tanh,Verdadero,Drop0,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",2Capas,2.4573536713918047,4.481428071564319,0.09803921729326248,0.13970588147640228
tanh,Verdadero,Drop0,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",3Capas,2.338395352457084,5.8219658206490905,0.15196079015731812,0.10906862467527388
tanh,Verdadero,Drop0,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",2Capas,2.4740870653414255,4.3170082989860985,0.0882352963089943,0.18014705181121823
tanh,Verdadero,Drop0,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",3Capas,2.453116211236692,4.343045197281183,0.0882352963089943,0.1776960790157318
tanh,Verdadero,Drop0,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.4796328778360404,4.443162160761216,0.09803921729326248,0.14828431606292725
tanh,Verdadero,Drop0,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.3656006467108632,4.516137964585248,0.12745098769664764,0.11764705926179884
tanh,Verdadero,Drop0,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.2669573811923756,3.770697556289972,0.2401960790157318,0.32598039507865906
tanh,Verdadero,Drop0,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.217770076265522,3.772333210589839,0.25,0.3321078419685364
tanh,Verdadero,Drop0,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",2Capas,2.514706705130783,4.825524554533117,0.08333333581686019,0.1348039209842682
tanh,Verdadero,Drop0,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",3Capas,2.435753266016642,4.467506427390902,0.13725490868091583,0.14828431606292725
tanh,Verdadero,Drop0,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",2Capas,2.4855675463582956,2.882930447073544,0.2156862765550613,0.4791666567325592
tanh,Verdadero,Drop0,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",3Capas,2.339076523687325,4.511314840877756,0.14215686917304993,0.10661764442920683
tanh,Verdadero,Drop0,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.5651289014255294,4.172786020765118,0.1666666716337204,0.23897059261798856
tanh,Verdadero,Drop0,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.5496416793150054,4.2129633099425075,0.1666666716337204,0.22058823704719543
tanh,Verdadero,Drop0,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",2Capas,2.110671078457552,3.722400366091261,0.2549019753932953,0.3480392098426819
tanh,Verdadero,Drop0,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.1810414206747915,3.7319125848657935,0.29411765933036804,0.3321078419685364
tanh,Verdadero,Drop0,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",2Capas,2.5203715913436,4.06815855175841,0.12745098769664764,0.22671568393707275
tanh,Verdadero,Drop0,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",3Capas,2.408276039011338,4.689217436547373,0.07352941483259201,0.0894607827067375
tanh,Verdadero,Drop0,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",2Capas,2.667439348557416,2.6993642040327486,0.22058823704719543,0.5061274766921997
tanh,Verdadero,Drop0,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",3Capas,2.440017260757147,4.456239223480225,0.1323529481887817,0.125
tanh,Verdadero,Drop0.25,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.334649838653265,2.010907635969274,0.2156862765550613,0.28921568393707275
tanh,Verdadero,Drop0.25,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.3331216316597136,2.067061097014184,0.1862745136022568,0.2708333432674408
tanh,Verdadero,Drop0.25,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.030088607002707,1.30595643380109,0.3578431308269501,0.5502451062202454
tanh,Verdadero,Drop0.25,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.9162514794106575,1.4316315463944975,0.343137264251709,0.5036764740943909
tanh,Verdadero,Drop0.25,Falso,adam,"(2, 2)",[32],"(2, 2)",2Capas,2.497729240679273,2.4187883115282247,0.1666666716337204,0.2156862765550613
tanh,Verdadero,Drop0.25,Falso,adam,"(2, 2)",[32],"(2, 2)",3Capas,2.436087416667564,2.5922779101951448,0.09803921729326248,0.14950980246067047
tanh,Verdadero,Drop0.25,Falso,adam,"(2, 2)",[32],"(3, 3)",2Capas,2.344593127568563,2.05426352631812,0.1617647111415863,0.25980392098426813
tanh,Verdadero,Drop0.25,Falso,adam,"(2, 2)",[32],"(3, 3)",3Capas,2.2959901538549685,1.9028989403855567,0.21078431606292725,0.32598039507865906
tanh,Verdadero,Drop0.25,Falso,adam,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.251412274790745,1.7357672569798488,0.2352941185235977,0.38112744688987726
tanh,Verdadero,Drop0.25,Falso,adam,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.315985090592328,2.1475713860754873,0.1568627506494522,0.23161764442920685
tanh,Verdadero,Drop0.25,Falso,adam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.9403680749967984,1.5521858369602877,0.3725490272045136,0.46200981736183167
tanh,Verdadero,Drop0.25,Falso,adam,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.956663435580684,1.5987524401907827,0.3333333432674408,0.4546568691730499
tanh,Verdadero,Drop0.25,Falso,adam,"(3, 3)",[32],"(2, 2)",2Capas,2.587290179495718,2.3413911006029915,0.11764705926179884,0.21078431606292725
tanh,Verdadero,Drop0.25,Falso,adam,"(3, 3)",[32],"(2, 2)",3Capas,2.470524680380728,2.350750623964796,0.11764705926179884,0.1948529481887817
tanh,Verdadero,Drop0.25,Falso,adam,"(3, 3)",[32],"(3, 3)",2Capas,2.3310460249582925,1.983405833150826,0.19607843458652496,0.29901960492134094
tanh,Verdadero,Drop0.25,Falso,adam,"(3, 3)",[32],"(3, 3)",3Capas,2.316687195908789,1.810184822363012,0.2647058963775635,0.3688725531101226
tanh,Verdadero,Drop0.25,Falso,adamax,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.326039982777016,1.742749952802471,0.2401960790157318,0.39950981736183167
tanh,Verdadero,Drop0.25,Falso,adamax,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.331587791442871,1.7618459346247655,0.22058823704719543,0.3737744987010956
tanh,Verdadero,Drop0.25,Falso,adamax,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.040186732423072,1.140005854999318,0.3921568691730499,0.6053921580314636
tanh,Verdadero,Drop0.25,Falso,adamax,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.8935675527535232,1.2674360368766036,0.3676470518112183,0.5588235259056091
tanh,Verdadero,Drop0.25,Falso,adamax,"(2, 2)",[32],"(2, 2)",2Capas,2.473766135234458,2.358775120155484,0.12254901975393297,0.19975490868091583
tanh,Verdadero,Drop0.25,Falso,adamax,"(2, 2)",[32],"(2, 2)",3Capas,2.415356023638856,2.5834008572148344,0.14215686917304993,0.12745098769664764
tanh,Verdadero,Drop0.25,Falso,adamax,"(2, 2)",[32],"(3, 3)",2Capas,2.349867236380484,1.5855619299645518,0.2696078419685364,0.468137264251709
tanh,Verdadero,Drop0.25,Falso,adamax,"(2, 2)",[32],"(3, 3)",3Capas,2.331250742370007,2.0480587903191063,0.1862745136022568,0.27328431606292725
tanh,Verdadero,Drop0.25,Falso,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.29145333813686,1.804113640504725,0.1862745136022568,0.3774509727954865
tanh,Verdadero,Drop0.25,Falso,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.276088709924735,1.8171434729707008,0.2303921580314636,0.3725490272045136
tanh,Verdadero,Drop0.25,Falso,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.9416906997269276,1.4530183848212748,0.3676470518112183,0.501225471496582
tanh,Verdadero,Drop0.25,Falso,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.9710428925121528,1.6084579416349822,0.343137264251709,0.468137264251709
tanh,Verdadero,Drop0.25,Falso,adamax,"(3, 3)",[32],"(2, 2)",2Capas,2.5162498483470843,2.518597668292476,0.12745098769664764,0.1458333283662796
tanh,Verdadero,Drop0.25,Falso,adamax,"(3, 3)",[32],"(2, 2)",3Capas,2.458839280932557,2.421449418161429,0.1617647111415863,0.1666666716337204
tanh,Verdadero,Drop0.25,Falso,adamax,"(3, 3)",[32],"(3, 3)",2Capas,2.2072000737283743,2.008614357780008,0.19607843458652496,0.29901960492134094
tanh,Verdadero,Drop0.25,Falso,adamax,"(3, 3)",[32],"(3, 3)",3Capas,2.233288877150592,1.9299016746820188,0.19117647409439087,0.3382352888584137
tanh,Verdadero,Drop0.25,Falso,nadam,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.3673194974076512,2.037965498718561,0.21078431606292725,0.27818626165390015
tanh,Verdadero,Drop0.25,Falso,nadam,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.3501342137654624,1.8150934097813625,0.27941176295280457,0.3688725531101226
tanh,Verdadero,Drop0.25,Falso,nadam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.8784037781696692,1.4777565586800667,0.3921568691730499,0.481617659330368
tanh,Verdadero,Drop0.25,Falso,nadam,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.8490393676009835,1.5003277717852124,0.36274510622024536,0.4828431308269501
tanh,Verdadero,Drop0.25,Falso,nadam,"(2, 2)",[32],"(2, 2)",2Capas,2.6408313255684046,2.422944896361407,0.11274509876966476,0.1948529481887817
tanh,Verdadero,Drop0.25,Falso,nadam,"(2, 2)",[32],"(2, 2)",3Capas,2.520673045925065,2.223718119602577,0.15196079015731812,0.20220588147640228
tanh,Verdadero,Drop0.25,Falso,nadam,"(2, 2)",[32],"(3, 3)",2Capas,2.3408022020377364,2.1674739052267635,0.2156862765550613,0.24632352590560916
tanh,Verdadero,Drop0.25,Falso,nadam,"(2, 2)",[32],"(3, 3)",3Capas,2.3349443276723227,1.780139413534426,0.19607843458652496,0.3578431308269501
tanh,Verdadero,Drop0.25,Falso,nadam,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.1952414255516204,1.8615108751783185,0.25980392098426813,0.35171568393707275
tanh,Verdadero,Drop0.25,Falso,nadam,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.2485983745724547,1.877061184714822,0.25,0.3676470518112183
tanh,Verdadero,Drop0.25,Falso,nadam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.8277796203014895,1.3942417116726147,0.42647057771682734,0.531862735748291
tanh,Verdadero,Drop0.25,Falso,nadam,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.8241113237306184,1.3422420585856718,0.406862735748291,0.5220588445663452
tanh,Verdadero,Drop0.25,Falso,nadam,"(3, 3)",[32],"(2, 2)",2Capas,2.786516848732443,2.7503456882402006,0.12745098769664764,0.13112744688987732
tanh,Verdadero,Drop0.25,Falso,nadam,"(3, 3)",[32],"(2, 2)",3Capas,2.493846907335169,2.3710234492432836,0.11764705926179884,0.18014705181121823
tanh,Verdadero,Drop0.25,Falso,nadam,"(3, 3)",[32],"(3, 3)",2Capas,2.3907125136431526,2.353354678434484,0.15196079015731812,0.15931372344493863
tanh,Verdadero,Drop0.25,Falso,nadam,"(3, 3)",[32],"(3, 3)",3Capas,2.2851035174201515,1.9654767326280185,0.22549019753932953,0.3382352888584137
tanh,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.3774974018919703,3.3834226785921584,0.25980392098426813,0.38357841968536377
tanh,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.39193533448612,4.245077460419898,0.15196079015731812,0.1875
tanh,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.058387838157953,2.688904986662023,0.3333333432674408,0.5147058963775635
tanh,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.9788103056888957,2.8147097568885955,0.3529411852359772,0.5024510025978088
tanh,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)",[32],"(2, 2)",2Capas,2.4549664375828764,4.661305586496989,0.1323529481887817,0.1948529481887817
tanh,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)",[32],"(2, 2)",3Capas,2.500100654714248,4.531169349072027,0.12254901975393297,0.1862745136022568
tanh,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)",[32],"(3, 3)",2Capas,2.416836018655814,3.591610777611826,0.19607843458652496,0.3321078419685364
tanh,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)",[32],"(3, 3)",3Capas,2.3761819998423257,4.838448739519306,0.1568627506494522,0.12867647409439087
tanh,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.4086197497797945,3.605674051770977,0.21078431606292725,0.34558823704719543
tanh,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.3776912128224086,4.193915769165637,0.14705882966518402,0.21078431606292725
tanh,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",2Capas,2.064805259891585,2.9863746025983025,0.3088235259056092,0.455882340669632
tanh,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.067040228376201,3.1454928903018726,0.3235294222831726,0.4387255012989044
tanh,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)",[32],"(2, 2)",2Capas,2.5767813476861687,4.588913309807872,0.12745098769664764,0.1936274468898773
tanh,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)",[32],"(2, 2)",3Capas,2.5071354800579595,4.715522298625872,0.05882352963089943,0.16053920984268188
tanh,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)",[32],"(3, 3)",2Capas,2.4259567868475815,3.855490245071112,0.14705882966518402,0.30024510622024536
tanh,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)",[32],"(3, 3)",3Capas,2.3941661797317804,3.772265887727925,0.1666666716337204,0.2965686321258545
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.3868176563113344,3.2369698028938445,0.22058823704719543,0.39950981736183167
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.3732788188784726,4.6451827872033205,0.14215686917304993,0.12990196049213407
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.0788414805543187,2.800983101713891,0.31862744688987726,0.4987744987010956
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.9966712371975768,2.503163847268796,0.36274510622024536,0.5514705777168274
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",2Capas,2.4621241887410483,4.598126972422881,0.12254901975393297,0.19975490868091583
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",3Capas,2.486027610068228,4.500647633683448,0.08333333581686019,0.18382352590560916
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",2Capas,2.4024203337875067,3.72370467933954,0.1617647111415863,0.29779410362243647
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",3Capas,2.3821373266332286,4.795056604871563,0.11764705926179884,0.12990196049213407
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.4025295809203504,4.42200355903775,0.1323529481887817,0.14705882966518402
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.348293468063953,3.530583035712149,0.22549019753932953,0.35661765933036804
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,2.0124941994162167,3.2291372991075704,0.3235294222831726,0.4375
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.0210638280008353,2.321078342549941,0.3872548937797546,0.5784313678741455
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",2Capas,2.537629150876812,4.699564335392971,0.11274509876966476,0.18137255311012268
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",3Capas,2.4849287622115193,4.832477625678568,0.0882352963089943,0.125
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",2Capas,2.3628621942856727,3.584325023725921,0.2156862765550613,0.3553921580314636
tanh,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",3Capas,2.407196311389699,3.669072207282571,0.1715686321258545,0.34558823704719543
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.3925528152316224,3.8145328503029026,0.21078431606292725,0.2953431308269501
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.4001975550371055,3.213224401660994,0.2696078419685364,0.41299018263816833
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.073450598062253,2.5163597032135607,0.343137264251709,0.5159313678741455
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.9763577802508483,2.9316810205870985,0.31862744688987726,0.44852942228317266
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",2Capas,2.687070318296844,5.2172906352024455,0.12254901975393297,0.13112744688987732
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",3Capas,2.4925743972553924,4.762071805841782,0.11274509876966476,0.14215686917304993
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",2Capas,2.421539161719528,4.2648574791702565,0.1568627506494522,0.20098039507865903
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",3Capas,2.5034217413733986,4.275913902357513,0.09803921729326248,0.1887254863977432
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.452112585890527,3.8477935791015625,0.19607843458652496,0.32598039507865906
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.4246588922014425,3.987134755826464,0.1666666716337204,0.2757352888584137
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.9626644148546104,3.064915984284644,0.31862744688987726,0.455882340669632
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.9598351226133457,2.859237474553725,0.3480392098426819,0.4742647111415863
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",2Capas,2.6908076931448544,4.950482190824022,0.08333333581686019,0.15808823704719543
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",3Capas,2.5531385833141846,5.040485232484106,0.07352941483259201,0.13848039507865903
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",2Capas,2.4992863477445115,3.7973708171470486,0.1568627506494522,0.3112744987010956
tanh,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",3Capas,2.4949306927475274,4.102953433990479,0.0882352963089943,0.23651960492134091
tanh,Verdadero,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.2494696822820925,1.6630356218300613,0.2401960790157318,0.4007352888584137
tanh,Verdadero,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.20671670810849,1.8408620684754613,0.20588235557079315,0.36397057771682734
tanh,Verdadero,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.8068265704547657,1.7483821569704543,0.3529411852359772,0.40441176295280457
tanh,Verdadero,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.8132780089097864,1.861281892832588,0.3676470518112183,0.3553921580314636
tanh,Verdadero,Drop0.5,Falso,adam,"(2, 2)",[32],"(2, 2)",2Capas,2.5551164711222927,2.805805748584224,0.12745098769664764,0.15931372344493863
tanh,Verdadero,Drop0.5,Falso,adam,"(2, 2)",[32],"(2, 2)",3Capas,2.374714033276427,2.497783889957503,0.1715686321258545,0.1776960790157318
tanh,Verdadero,Drop0.5,Falso,adam,"(2, 2)",[32],"(3, 3)",2Capas,2.2324667678159824,1.9667451615427052,0.19607843458652496,0.2965686321258545
tanh,Verdadero,Drop0.5,Falso,adam,"(2, 2)",[32],"(3, 3)",3Capas,2.2180504611894194,2.1064507867775712,0.20588235557079315,0.25735294818878174
tanh,Verdadero,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.107990115296607,1.7099330892749862,0.25,0.3799019753932953
tanh,Verdadero,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.0343443015042473,1.6401953673830219,0.2696078419685364,0.4166666567325592
tanh,Verdadero,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.699555432095247,1.4645444855970495,0.44607841968536377,0.5159313678741455
tanh,Verdadero,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.5875423281800511,1.620760817153781,0.47549018263816833,0.4399509727954865
tanh,Verdadero,Drop0.5,Falso,adam,"(3, 3)",[32],"(2, 2)",2Capas,2.6296178546606326,2.2114632784151564,0.1666666716337204,0.2904411852359772
tanh,Verdadero,Drop0.5,Falso,adam,"(3, 3)",[32],"(2, 2)",3Capas,2.430840973760568,2.4767792832617666,0.1617647111415863,0.2034313678741455
tanh,Verdadero,Drop0.5,Falso,adam,"(3, 3)",[32],"(3, 3)",2Capas,2.238087345572079,2.204185317544376,0.2401960790157318,0.2034313678741455
tanh,Verdadero,Drop0.5,Falso,adam,"(3, 3)",[32],"(3, 3)",3Capas,2.1657898285809685,1.9316379369473924,0.20588235557079315,0.33946079015731806
tanh,Verdadero,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.240088128576092,1.718351359460868,0.25980392098426813,0.41299018263816833
tanh,Verdadero,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.174869773434658,1.6108168340196796,0.25980392098426813,0.42279410362243647
tanh,Verdadero,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.8552357005138025,1.7529053220561903,0.3382352888584137,0.38112744688987726
tanh,Verdadero,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.8195802627825273,1.8258357749265783,0.3725490272045136,0.3700980246067047
